spot_id,spot_name,lat,lon,count,spot_types,is_parking
221,真弓橋（バス）,34.719140499999995,135.722741,12,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
222,白庭台薬局,34.720441,135.716473,12,"[""pharmacy"", ""food"", ""store"", ""health"", ""point_of_interest"", ""establishment""]",False
223,りらくる 押熊店,34.717806,135.764663,12,"[""health"", ""store"", ""point_of_interest"", ""establishment""]",False
224,ならファミリー,34.6953,135.785253,12,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",False
225,御所市民運動公園,34.42968,135.730055,11,"[""point_of_interest"", ""establishment""]",False
226,公益財団法人国際高等研究所,34.741331,135.77554,11,"[""point_of_interest"", ""establishment""]",False
227,関西電力送配電登美ヶ丘変電所,34.72479,135.75224,11,"[""point_of_interest"", ""establishment""]",False
228,生駒市 北大和第13緑地,34.725061999999994,135.736136,11,"[""park"", ""point_of_interest"", ""establishment""]",False
229,第１駐車場,34.6964045,135.8265945,11,"[""parking"", ""point_of_interest"", ""establishment""]",False
230,喫茶バルビゾン,34.721885,135.770073,11,"[""cafe"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
231,カラオケレインボー精華光台店,34.7463,135.7668915,11,"[""bar"", ""point_of_interest"", ""establishment""]",False
232,うなぎの豊川,34.692215,135.731973,11,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
233,ポークバーガー専門店Porco's Diner,34.682808,135.805326,11,"[""restaurant"", ""food"", ""bar"", ""point_of_interest"", ""establishment""]",False
234,ローソン 奈良法蓮町東店,34.690548,135.826228,11,"[""convenience_store"", ""atm"", ""finance"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
235,セブン銀行ATM,34.72099,135.71623,11,"[""atm"", ""bank"", ""finance"", ""store"", ""point_of_interest"", ""establishment""]",False
236,くら寿司 生駒店,34.711898,135.704371,11,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
237,駐車場,34.72265,135.75172,11,"[""parking"", ""premise"", ""point_of_interest"", ""establishment""]",False
238,奈良県立西和養護学校,34.572471,135.722256,11,"[""school"", ""point_of_interest"", ""establishment""]",False
239,グランツしかはた,34.733339,135.74300549999998,10,"[""point_of_interest"", ""establishment""]",False
240,奈良春日野国際フォーラム 甍～I・RA・KA～,34.683478,135.843461,10,"[""point_of_interest"", ""establishment""]",False
241,くら寿司 精華町店,34.745117500000006,135.7699755,10,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
242,生駒市立井出山体育館,34.65284,135.7069205,10,"[""stadium"", ""point_of_interest"", ""establishment""]",False
243,メッサオークワ 北登美ヶ丘店,34.723973,135.770198,10,"[""supermarket"", ""grocery_or_supermarket"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
244,島ヶ原温泉 やぶっちゃの湯,34.77462,136.06779,10,"[""spa"", ""point_of_interest"", ""establishment""]",False
245,宝くじ売り場,34.70393,135.70724,10,"[""point_of_interest"", ""establishment""]",False
246,自家製麺 杵屋 生駒近鉄百貨店,34.69355,135.69805,10,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
247,ナラテック,34.7178485,135.7626195,10,"[""point_of_interest"", ""establishment""]",False
248,進弘フードサービス株式会社,34.715811,135.752343,10,"[""point_of_interest"", ""establishment""]",False
249,ファミリーマート 門真上島町店,34.743456,135.609795,10,"[""convenience_store"", ""atm"", ""finance"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
250,ミスタードーナツ ベルテラスいこまショップ,34.694715,135.697696,10,"[""cafe"", ""bakery"", ""meal_takeaway"", ""store"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
251,麺屋じすり駐車場,34.736516,135.81174,10,"[""parking"", ""point_of_interest"", ""establishment""]",False
252,居間焼肉 百欒 登美ヶ丘店,34.722966,135.751268,10,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
253,コストコホールセール 京都八幡倉庫店,34.841768,135.715308,10,"[""grocery_or_supermarket"", ""pharmacy"", ""health"", ""car_repair"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
254,ミスタードーナツ ベルテラスいこまショップ,34.694191,135.69723399999998,10,"[""bakery"", ""meal_takeaway"", ""cafe"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
255,専光寺,34.751698,135.742282,10,"[""place_of_worship"", ""point_of_interest"", ""establishment""]",False
256,콘피라 신사,34.659135,135.71632,10,"[""place_of_worship"", ""point_of_interest"", ""establishment""]",False
257,ＴＡＣ井出山スポーツパーク テニスコート,34.65224,135.71042,9,"[""point_of_interest"", ""establishment""]",False
258,学研奈良登美ヶ丘駅,34.7262,135.751775,9,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",True
259,生鮮＆業務スーパーボトルワールドOK 押熊店,34.718727,135.772005,9,"[""supermarket"", ""grocery_or_supermarket"", ""liquor_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
260,Amazon Hub ロッカー - スギ_富雄三松店,34.7024155,135.73240900000002,9,"[""point_of_interest"", ""establishment""]",False
261,川端風太朗,34.719468,135.723311,9,"[""bakery"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
262,ジョリーパスタ 押熊店,34.720214,135.7730365,9,"[""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
263,TACHIHI BEACH NARA,34.685628,135.802548,9,"[""point_of_interest"", ""establishment""]",False
264,帝塚山大学前（バス）,34.68786,135.72157,9,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
265,apollostation セルフ秋篠SS （シェル石油大阪発売所）,34.708556,135.778725,9,"[""gas_station"", ""car_wash"", ""car_repair"", ""point_of_interest"", ""establishment""]",False
266,ココカラファイン 北登美ケ丘店,34.723682,135.769324,9,"[""drugstore"", ""health"", ""point_of_interest"", ""store"", ""establishment""]",False
267,西向橋（バス）,34.7286325,135.720527,9,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
268,やまとホームサービス,34.722868,135.771573,9,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
269,らくれん四国乳業,34.84904,135.748141,9,"[""point_of_interest"", ""establishment""]",False
270,産直市場よってって 秋篠店,34.710136500000004,135.773774,9,"[""grocery_or_supermarket"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
271,ルイジアナママ 奈良学園前店,34.722313,135.720673,9,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
272,八光オート,34.731813,135.71323,9,"[""point_of_interest"", ""establishment""]",False
273,ココス 東生駒店,34.686338,135.713916,9,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
274,株式会社工研社 寝屋川工場,34.765128,135.645898,8,"[""point_of_interest"", ""establishment""]",False
275,CINQ REPO care&design,34.695041,135.699181,8,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
276,牛菊,34.693773,135.698666,8,"[""point_of_interest"", ""store"", ""food"", ""establishment""]",False
277,かつアンドかつ 精華町店,34.743838,135.767311,8,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
278,大和郡山市総合公園,34.645146999999994,135.7472005,8,"[""park"", ""point_of_interest"", ""establishment""]",False
279,たけうち動物病院,34.720879499999995,135.77174200000002,8,"[""veterinary_care"", ""point_of_interest"", ""establishment""]",False
280,（株）サンケア,34.692681,135.7344745,8,"[""point_of_interest"", ""establishment""]",False
281,香,34.7098465,135.750338,8,"[""hair_care"", ""point_of_interest"", ""health"", ""establishment""]",False
282,studio KUMO,34.659541,135.70681,8,"[""point_of_interest"", ""establishment""]",False
283,帝塚山中学校・高等学校,34.696533,135.751005,8,"[""point_of_interest"", ""school"", ""establishment""]",False
284,トヨタEV充電スタンド,34.722905,135.749151,8,"[""point_of_interest"", ""establishment""]",False
285,ニューヤマザキデイリーストア 奈良先端科学技術大学店,34.732033,135.7334775,8,"[""convenience_store"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
286,フリルアイビューティー・北生駒店,34.72448,135.72329,8,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
287,ドイツ菓子 ゲベック 本店,34.716758,135.734853,8,"[""bakery"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
288,ルビアン,34.72597,135.75076,8,"[""laundry"", ""point_of_interest"", ""establishment""]",False
289,パレット 生駒店,34.692441,135.695763,8,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",False
290,ITTO個別指導学院 生駒台校,34.710038,135.70059,8,"[""school"", ""point_of_interest"", ""establishment""]",False
291,KOHYO東生駒店,34.685048,135.716111,8,"[""grocery_or_supermarket"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
292,まさご,34.693915,135.78966,8,"[""art_gallery"", ""point_of_interest"", ""establishment""]",False
293,かなもと医院,34.721998,135.7270805,8,"[""health"", ""point_of_interest"", ""establishment""]",False
294,奈良春日野国際フォーラム 甍～I・RA・KA～,34.683929500000005,135.8429615,8,"[""point_of_interest"", ""establishment""]",False
295,京都府宇治市立伊勢田小学校 育成学級,34.884203,135.772336,8,"[""primary_school"", ""school"", ""point_of_interest"", ""establishment""]",False
296,奈良交通 北大和営業所,34.7237,135.7243,7,"[""point_of_interest"", ""establishment""]",False
297,かわの整骨院,34.697115,135.709268,7,"[""health"", ""point_of_interest"", ""establishment""]",False
298,イーネットATM ドン・キホーテ奈良 共同出張所,34.67068,135.799441,7,"[""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
299,麺舎 いっとう 奈良富雄店,34.691498,135.7350835,7,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
300,三和食品,34.752863,135.745629,7,"[""point_of_interest"", ""establishment""]",False
301,正栄工業株式会社 春日倉庫,34.8041975,135.685808,7,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
302,エコロパーク北生駒駅前第1,34.724693,135.7224435,7,"[""parking"", ""point_of_interest"", ""establishment""]",False
303,カラオケレインボー精華光台店,34.746591,135.766223,7,"[""bar"", ""point_of_interest"", ""establishment""]",False
304,くら寿司 奈良学園前店,34.687115,135.752638,7,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
305,ハローストレージ学研奈良登美ヶ丘,34.728903,135.75361,7,"[""storage"", ""point_of_interest"", ""establishment""]",False
306,奈良先端科学技術大学院大学 先端科学技術研究科 情報科学領域,34.73077,135.73147,7,"[""university"", ""point_of_interest"", ""establishment""]",True
307,EV充電スタンド,34.72337,135.705585,7,"[""point_of_interest"", ""establishment""]",False
308,ファミリーマート 生駒西白庭台店,34.730954,135.7071305,7,"[""convenience_store"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
309,みのりの里しらにわ,34.723703,135.71053,7,"[""point_of_interest"", ""establishment""]",False
310,ボトルワールドＯＫ富雄店,34.6882065,135.735767,7,"[""liquor_store"", ""point_of_interest"", ""store"", ""establishment""]",False
311,イオンモール大和郡山店,34.65128,135.80137,7,"[""shopping_mall"", ""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
312,1F屋内,34.725446,135.7916,7,"[""parking"", ""subpremise"", ""point_of_interest"", ""establishment""]",False
313,アップル学園前在宅介護支援 センター,34.721473,135.744638,7,"[""point_of_interest"", ""establishment""]",False
314,生駒市 清掃リレーセンター,34.688063,135.718413,7,"[""point_of_interest"", ""establishment""]",False
315,メイプルリーフ薬局生駒店,34.703597,135.6966385,7,"[""pharmacy"", ""point_of_interest"", ""health"", ""store"", ""establishment""]",False
316,イオンモール四條畷,34.7452,135.62911,7,"[""shopping_mall"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
317,国境食堂,34.709343,135.828105,7,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
318,西日本三菱自動車販売（株）,34.8146,135.671703,7,"[""car_dealer"", ""store"", ""point_of_interest"", ""establishment""]",False
319,幼保連携型認定こども園 生駒ピュアこども園,34.7273365,135.75440550000002,7,"[""school"", ""point_of_interest"", ""establishment""]",False
320,オーダースーツ専門店 ツキムラ京都精華店,34.746326999999994,135.765042,7,"[""clothing_store"", ""point_of_interest"", ""store"", ""establishment""]",False
321,三和駐車場,34.7077315,135.8275755,7,"[""parking"", ""point_of_interest"", ""establishment""]",False
322,奈良県 奈良西警察署,34.688918,135.752948,7,"[""police"", ""point_of_interest"", ""establishment""]",False
323,おーぷんせさみ,34.75071,135.785266,7,"[""point_of_interest"", ""establishment""]",False
324,第2昭和ビル(Ⅱ SHOWA BUIL,34.620743,135.51839,7,"[""point_of_interest"", ""establishment""]",False
325,株式会社 丸友商会,34.7544395,135.522742,7,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
